id,title,original_language,popularity,release_date,vote_average,vote_count,tags
397442,Win It All,en,5.535,2017-03-11,5.7,221,comedy a gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.
156547,Us in the U.S.,it,4.367,2013-01-03,5.7,271,"comedy five people who never met are convened by a notary for the reading of a will, and learn they are all brothers and sisters, children of the same father. they’ll share a large inheritance if they can deliver the ashes to their father’s favorite lake in arizona."
15379,Missing in Action,en,9.588,1984-11-16,5.7,354,"action,adventure,thriller,war american servicemen are still being held captive in vietnam and it's up to one man to bring them home in this blistering, fast-paced action/adventure starring martial arts superstar chuck norris.following a daring escape from a vietnamese pow camp, special forces colonel james braddock (norris) is on a mission to locate and save remaining mias."
130987,Plan de table,fr,4.964,2012-04-10,5.7,212,"comedy,romance a brief but intense hug will have the effect of throwing a meticulously planned wedding into chaos. is chance about to give fate a helping hand?"
129139,The To Do List,en,10.742,2013-07-24,5.7,884,"comedy,romance feeling pressured to become more sexually experienced before she goes to college, brandy klark makes a list of things to accomplish before hitting campus in the fall."
14123,Bratz,en,15.113,2007-08-03,5.7,362,"comedy,music the popular bratz dolls come to life in their first live-action feature film. finding themselves being pulled further and further apart, the fashionable four band together to fight peer pressure, learn what it means to stand up for your friends, be true to oneself and live out your dreams."
2124,Color of Night,en,14.475,1994-08-19,5.8,450,"romance,thriller,drama when new york psychiatrist bill capa visits los angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into rose and begins a torrid affair."
184315,Hercules,en,70.897,2014-07-23,5.7,3548,"action,adventure fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. hercules was the powerful son of the god king zeus, for this he received nothing but suffering his entire life. after twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. these men and woman never question where they go to fight or why or whom, just how much they will be paid. now the king of thrace has hired these mercenaries to train his men to become the greatest army of all time. it is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become."
20068,The Manual of Love,it,8.55,2005-03-18,5.7,285,"romance,comedy,drama four intertwined stories on the joys and sorrows of love."
363757,Loving Only You,it,7.663,2015-10-22,5.7,253,"romance,comedy lukewarm wedding acquires a new meaning when the father of the groom rekindles his long-time love for the mother of the bride."
157433,Pet Sematary,en,30.821,2019-04-04,5.7,2725,"horror,thriller dr. louis creed and his wife, rachel, move from boston to ludlow, in rural maine, with their two young children. hidden in the woods near the new family home, ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried."
14289,Fire Down Below,en,12.311,1997-09-05,5.7,288,"action,thriller when an epa representative is murdered in a small appalachian community, epa undercover agent jack taggart is sent in—posing as a handyman working with a christian relief agency—to determine what happened."
10805,Staying Alive,en,13.151,1983-07-11,5.7,369,"drama,music it's five years later and tony manero's saturday night fever is still burning. now he's strutting toward his biggest challenger yet - making it as a dancer on the broadway stage."
1996,Lara Croft: Tomb Raider - The Cradle of Life,en,14.41,2003-07-21,5.7,3662,"action,adventure,fantasy,thriller lara croft ventures to an underwater temple in search of the mythological pandora's box but, after securing it, it is promptly stolen by the villainous leader of a chinese crime syndicate. lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities."
334536,The Blackcoat's Daughter,en,10.239,2017-03-31,5.7,489,"horror,thriller two young students at a prestigious prep school for girls are assailed by an evil, invisible power when they are stranded at the school over winter break."
59115,Quarantine 2: Terminal,en,15.921,2011-06-16,5.7,438,"horror,mystery,science fiction a plane is taken over by a mysterious virus. when the plane lands it is placed under quarantine. now a group of survivors must band together to survive the quarantine."
41436,Paranormal Activity 2,en,26.497,2010-10-20,5.7,2040,"horror,mystery,fantasy days after welcoming a newborn baby, dan and kristi rey return home one day to find their house ransacked with seemingly no explanation. their fear forces them to put in security cameras, which begin to capture strange activity around the house."
276902,Cut Bank,en,7.286,2014-09-10,5.7,261,"thriller 25-year-old dwayne mclaren, a former athlete turned auto mechanic, dreams of getting out of tiny cut bank, montana the coldest town in america. but his effort to do so sets in motion a deadly series of events that change his life and the life of the town forever..."
159128,We Are What We Are,en,7.659,2013-09-27,5.7,448,"drama,horror,thriller the parkers, reclusive people who cling to ancient customs, find their secret lives threatened when a torrential downpour and the death of the family matriarch forces daughters iris and rose to assume special responsibilities."
95516,Cleanskin,en,8.517,2012-03-08,5.7,260,"drama,thriller,crime while working undercover as a bodyguard to arms dealer harry, former-soldier-turned-secret-service-agent ewan survives a bloody shootout with a member of an islamic terrorist cell who steals harry's briefcase full of semtex explosives and escapes. ewan's spymasters task ewan with hunting down the cell members and retrieving the briefcase."
28941,Chopping Mall,en,7.404,1986-03-21,5.7,250,"horror,science fiction a group of teenagers that work at the mall all get together for a late night party in one of the stores. when the mall goes on lock down before they can get out, the robot security system activates after a malfunction and goes on a killing spree. one by one the three bots try to rid the mall of the “intruders.” the only weapons the kids can use are the supplies in other stores, or if they can make it till morning when the mall opens back up."
3587,Bogus,en,5.808,1996-09-06,5.7,204,"fantasy,comedy,family recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, french magician named bogus."
